time,MainPaCyl,Name_2,JibPaCyl,Name_4,JibPbCyl,Name_6,WinchPa,WinchPb,WinchDistance,Name_8
30.6,24.9737209797973,30600,63.6761468651011,30600,82.9260096860321,30600,0,0,1.07123769377298,30600
30.605,24.9614504382581,30605,63.6705070270367,30605,82.9144859227679,30605,0,0,1.07123769378248,30605
30.61,24.9507385755014,30610,63.6685360935843,30610,82.9224652880733,30610,0,0,1.07123769378884,30610
30.615,24.9423870667809,30615,63.6780229098121,30615,82.9282709045898,30615,0,0,1.07123769379283,30615
30.62,24.9344746900956,30620,63.6910828291368,30620,82.9436487181962,30620,0,0,1.07123769379516,30620
30.625,24.9356167765677,30625,63.7074921732034,30625,82.9703793466297,30625,0,0,1.07123769379638,30625
30.63,24.9443874425323,30630,63.7056600443226,30630,82.9845999947753,30630,0,0,1.07123769379692,30630
30.635,24.9570601075803,30635,63.6922542719294,30635,83.010144123258,30635,0,0,1.07123769379709,30635
30.64,24.9732877618096,30640,63.6834614053549,30640,83.0328820588673,30640,0,0,1.07123769379705,30640
30.645,24.9866433135708,30645,63.6704514308419,30645,83.0412998844629,30645,0,0,1.07123769379694,30645
30.65,24.9890211072731,30650,63.6576127101029,30650,83.0401796355068,30650,0,0,1.07123769379681,30650
30.655,24.9804659178133,30655,63.6392292551511,30655,83.027401474831,30655,0,0,1.07123769379669,30655
30.66,24.9684236429353,30660,63.6136453332732,30660,83.009569592213,30660,0,0,1.0712376937966,30660
30.665,24.9567235544558,30665,63.5869738047743,30665,82.9922928754712,30665,0,0,1.07123769379653,30665
30.67,24.9470014880863,30670,63.57161262362,30670,82.9855841306679,30670,0,0,1.07123769379648,30670
30.675,24.9415764918987,30675,63.5674523227323,30675,82.9788661723134,30675,0,0,1.07123769379645,30675
30.68,24.9369880042176,30680,63.5612577634792,30680,82.992256107867,30680,0,0,1.07123769379643,30680
30.685,24.9296724922137,30685,63.5646645766636,30685,83.0181444926463,30685,0,0,1.07123769379642,30685
30.69,24.9299214981577,30690,63.5698687126646,30690,83.0416912597883,30690,0,0,1.07123769379642,30690
30.695,24.925843525617,30695,63.5788656405618,30695,83.0586217139082,30695,0,0,1.07123769379642,30695
30.7,24.9128683732412,30700,63.5900370894054,30700,83.0566455445117,30700,0,0,1.07123769379642,30700
30.705,24.8979944381264,30705,63.6004233050772,30705,83.0409185064534,30705,0,0,1.07123769379642,30705
30.71,24.8750741054884,30710,63.6126538008081,30710,83.0139560695716,30710,0,0,1.07123769379642,30710
30.715,24.8617147801734,30715,63.6180691317935,30715,82.9976853202721,30715,0,0,1.07123769379642,30715
30.72,24.8546594341728,30720,63.6253511927115,30720,82.9905782789683,30720,0,0,1.07123769379642,30720
30.725,24.8648308451009,30725,63.6246944432338,30725,82.9905298919228,30725,0,0,1.07123769379642,30725
30.73,24.8810134329672,30730,63.6111066236942,30730,82.9859778066727,30730,0,0,1.07123769379642,30730
30.735,24.893508205981,30735,63.6034676030421,30735,82.9744309082018,30735,0,0,1.07123769379642,30735
30.74,24.9081438146356,30740,63.5901143273665,30740,82.9444448127924,30740,0,0,1.07123769379642,30740
30.745,24.9042817688999,30745,63.5706065854531,30745,82.9110069068189,30745,0,0,1.07123769379642,30745
30.75,24.8966752116871,30750,63.5609615654195,30750,82.8965181711908,30750,0,0,1.07123769379642,30750
30.755,24.8943234711408,30755,63.5438295802243,30755,82.8907450506701,30755,0,0,1.07123769379642,30755
