time,MainPaCyl,Name_2,JibPaCyl,Name_4,JibPbCyl,Name_6,WinchPa,WinchPb,WinchDistance,JoystickExtrude,Name_8,JoystickRotation,JoystickWinch
21.78,37.6531285821394,21780,64.2830687236129,21780,80.1562878587815,21780,0,0,1.1177368200187,0,21780,0,0
21.785,37.6351853056572,21785,64.2636581826391,21785,80.0986465594787,21785,0,0,1.1177368200187,0,21785,0,0
21.79,37.623494676778,21790,64.2525823775559,21790,80.0418009612783,21790,0,0,1.1177368200187,0,21790,0,0
21.795,37.6278257093468,21795,64.2354752596036,21795,80.0075273292796,21795,0,0,1.1177368200187,0,21795,0,0
21.8,37.634735740772,21800,64.218378868292,21800,79.9885633651756,21800,0,0,1.1177368200187,0,21800,0,0
21.805,37.6436107187451,21805,64.2020506657142,21805,79.9831271738011,21805,0,0,1.1177368200187,0,21805,0,0
21.81,37.642435177563,21810,64.1924237124304,21810,79.9768824663057,21810,0,0,1.1177368200187,0,21810,0,0
21.815,37.6312905849602,21815,64.1891626131755,21815,79.9712562483503,21815,0,0,1.1177368200187,0,21815,0,0
21.82,37.6174884995224,21820,64.1911253275071,21820,79.9686877457964,21820,0,0,1.1177368200187,0,21820,0,0
21.825,37.5989505141418,21825,64.2027111730513,21825,79.9640566594887,21825,0,0,1.1177368200187,0,21825,0,0
21.83,37.5888433216988,21830,64.2091078474717,21830,79.9630514327102,21830,0,0,1.1177368200187,0,21830,0,0
21.835,37.5840336700838,21835,64.217935308639,21835,79.9542712706779,21835,0,0,1.1177368200187,0,21835,0,0
21.84,37.5880309471357,21840,64.2340817779439,21840,79.9434323173251,21840,0,0,1.1177368200187,0,21840,0,0
21.845,37.6010080317455,21845,64.2585607536496,21845,79.9333777289182,21845,0,0,1.1177368200187,0,21845,0,0
21.85,37.6102011805721,21850,64.29242443524,21850,79.9233329802851,21850,0,0,1.1177368200187,0,21850,0,0
21.855,37.6162894703694,21855,64.3327652067835,21855,79.9072359878178,21855,0,0,1.1177368200187,0,21855,0,0
21.86,37.6257761913893,21860,64.3601323272627,21860,79.8947953272285,21860,0,0,1.1177368200187,0,21860,0,0
21.865,37.629561820081,21865,64.3736899774924,21865,79.8897229385108,21865,0,0,1.1177368200187,0,21865,0,0
21.87,37.6321475614753,21870,64.3637881684893,21870,79.8810679787189,21870,0,0,1.1177368200187,0,21870,0,0
21.875,37.6414253480515,21875,64.3508024129941,21875,79.8779029920053,21875,0,0,1.1177368200187,0,21875,0,0
21.88,37.6503002149331,21880,64.3289525735765,21880,79.8776541287661,21880,0,0,1.1177368200187,0,21880,0,0
21.885,37.6633303173724,21885,64.298979251953,21885,79.8672928306784,21885,0,0,1.1177368200187,0,21885,0,0
21.89,37.6704398603461,21890,64.2739154480724,21890,79.8483696008153,21890,0,0,1.1177368200187,0,21890,0,0
21.895,37.6871713769827,21895,64.2492125192429,21895,79.8229054566366,21895,0,0,1.1177368200187,0,21895,0,0
21.9,37.7188788535513,21900,64.2399640958364,21900,79.7909070933177,21900,0,0,1.1177368200187,0,21900,0,0
21.905,37.7484289580522,21905,64.240883886753,21905,79.7629292841815,21905,0,0,1.1177368200187,0,21905,0,0
21.91,37.7800380032594,21910,64.2423331412636,21910,79.7430003901994,21910,0,0,1.1177368200187,0,21910,0,0
21.915,37.8038067455877,21915,64.239977075112,21915,79.7278280253186,21915,0,0,1.1177368200187,0,21915,0,0
21.92,37.8204050734409,21920,64.2515605375447,21920,79.7209358595005,21920,0,0,1.1177368200187,0,21920,0,0
21.925,37.8274356482557,21925,64.2674845228765,21925,79.7092413006935,21925,0,0,1.1177368200187,0,21925,0,0
21.93,37.8367727127612,21930,64.2790240726427,21930,79.7125046997375,21930,0,0,1.1177368200187,0,21930,0,0
21.935,37.8418566378025,21935,64.2811085767467,21935,79.7294823036815,21935,0,0,1.1177368200187,0,21935,0,0
21.94,37.8404578276315,21940,64.2596336123052,21940,79.7441398211846,21940,0,0,1.1177368200187,0,21940,0,0
21.945,37.8440427725827,21945,64.2311189608489,21945,79.7535786555244,21945,0,0,1.1177368200187,0,21945,0,0
21.95,37.8549853334574,21950,64.2115767347399,21950,79.7458973060166,21950,0,0,1.1177368200187,0,21950,0,0
21.955,37.8636523312196,21955,64.2009506383387,21955,79.7089874788418,21955,0,0,1.1177368200187,0,21955,0,0
21.96,37.8794934929024,21960,64.1959172187663,21960,79.6630410944019,21960,0,0,1.1177368200187,0,21960,0,0
21.965,37.8903069150543,21965,64.1922307124298,21965,79.6317209132771,21965,0,0,1.1177368200187,0,21965,0,0
21.97,37.8838697340296,21970,64.1859014931755,21970,79.6136502351127,21970,0,0,1.1177368200187,0,21970,0,0
21.975,37.8746403033145,21975,64.1755822321433,21975,79.6175904466003,21975,0,0,1.1177368200187,0,21975,0,0
21.98,37.8503700201914,21980,64.1593953490072,21980,79.6325316835593,21980,0,0,1.1177368200187,0,21980,0,0
21.985,37.8270671014312,21985,64.1336162554884,21985,79.6366487625744,21985,0,0,1.1177368200187,0,21985,0,0
21.99,37.8078298800255,21990,64.1171626585627,21990,79.623910146786,21990,0,0,1.1177368200187,0,21990,0,0
21.995,37.8048280181509,21995,64.1054860535555,21995,79.5923809129254,21995,0,0,1.1177368200187,0,21995,0,0
22,37.8170822562703,22000,64.09011504679,22000,79.5479543680613,22000,0,0,1.1177368200187,0,22000,0,0
22.005,37.8341530712624,22005,64.0755145790929,22005,79.4990569283338,22005,0,0,1.1177368200187,0,22005,0,0
22.01,37.8564018194729,22010,64.0597214401418,22010,79.4634480730033,22010,0,0,1.1177368200187,0,22010,0,0
22.015,37.8679290200936,22015,64.043962100926,22015,79.4392620577943,22015,0,0,1.1177368200187,0,22015,0,0
22.02,37.8595823497924,22020,64.0383037833223,22020,79.4277046210829,22020,0,0,1.1177368200187,0,22020,0,0
22.025,37.8304277632845,22025,64.0513291179188,22025,79.4254293220114,22025,0,0,1.1177368200187,0,22025,0,0
22.03,37.7813962521644,22030,64.0743752483414,22030,79.4237915369388,22030,0,0,1.1177368200187,0,22030,0,0
22.035,37.7350653625991,22035,64.0944305942906,22035,79.4207844538566,22035,0,0,1.1177368200187,0,22035,0,0
22.04,37.7066922497056,22040,64.113847332008,22040,79.3985799982937,22040,0,0,1.1177368200187,0,22040,0,0
22.045,37.6944844323408,22045,64.124231394349,22045,79.3770929643827,22045,0,0,1.1177368200187,0,22045,0,0
22.05,37.7065645511855,22050,64.1175714262902,22050,79.3535589328934,22050,0,0,1.1177368200187,0,22050,0,0
22.055,37.7236602242499,22055,64.1101514167858,22055,79.3308906235914,22055,0,0,1.1177368200187,0,22055,0,0
22.06,37.7402988592119,22060,64.0844919221321,22060,79.3178629406374,22060,0,0,1.1177368200187,0,22060,0,0
22.065,37.7560438990884,22065,64.0490742161226,22065,79.3149351504142,22065,0,0,1.1177368200187,0,22065,0,0
22.07,37.7651234328434,22070,63.9977258772218,22070,79.3131075162382,22070,0,0,1.1177368200187,0,22070,0,0
22.075,37.7717509432358,22075,63.9397431105891,22075,79.3082380344059,22075,0,0,1.1177368200187,0,22075,0,0
22.08,37.7667303633827,22080,63.8955132433137,22080,79.3104122189364,22080,0,0,1.1177368200187,0,22080,0,0
22.085,37.7630741394973,22085,63.8585384233336,22085,79.3020101523261,22085,0,0,1.1177368200187,0,22085,0,0
22.09,37.7529655901434,22090,63.8534135457819,22090,79.2902544600605,22090,0,0,1.1177368200187,0,22090,0,0
22.095,37.737776574953,22095,63.8726709075906,22095,79.2655110525106,22095,0,0,1.1177368200187,0,22095,0,0
22.1,37.7150930645852,22100,63.899677216515,22100,79.2217454448487,22100,0,0,1.1177368200187,0,22100,0,0
22.105,37.6869267357146,22105,63.9163532390995,22105,79.168797466915,22105,0,0,1.1177368200187,0,22105,0,0
22.11,37.6645526677436,22110,63.9220554085947,22110,79.1219732791003,22110,0,0,1.1177368200187,0,22110,0,0
22.115,37.6501340261443,22115,63.912494609728,22115,79.0927877312583,22115,0,0,1.1177368200187,0,22115,0,0
22.12,37.651007934387,22120,63.8995998899807,22120,79.0911912968792,22120,0,0,1.1177368200187,0,22120,0,0
22.125,37.6584916339037,22125,63.9005920658801,22125,79.0962961405998,22125,0,0,1.1177368200187,0,22125,0,0
22.13,37.6658162895308,22130,63.9094617539569,22130,79.0959349102409,22130,0,0,1.1177368200187,0,22130,0,0
22.135,37.6585829518559,22135,63.9337655293209,22135,79.0970313264599,22135,0,0,1.1177368200187,0,22135,0,0
22.14,37.6479632380612,22140,63.9591764737821,22140,79.0890681179077,22140,0,0,1.11773716747929,0,22140,0,0
22.145,37.6279765470783,22145,63.9696699731758,22145,79.0878832534148,22145,0,0,1.1177376139621,0,22145,0,0
22.15,37.6069787347545,22150,63.9662251730728,22150,79.0879673710689,22150,0,0,1.11773803440619,0,22150,0,0
22.155,37.586907566053,22155,63.9476380251505,22155,79.0866918712066,22155,0,0,1.11773837770748,0,22155,0,0
22.16,37.5684731765558,22160,63.9252734191389,22160,79.0735780250221,22160,0,0,1.11773863336807,0,22160,0,0
