time,MainPaDCV,MainPaCyl,MainPbDCV,Ps,MainXRef,MainPistonPosition,MainXDotRef,MainPistonVelocity,MainFlowA,MainFlowB,MainFF,MainPID,MainU,MainError,JibPaCyl,JibPaDCV,JibPbCyl,JibPbDCV,JibXRef,JibPistonPosition,JibXDotRef,JibVelocity,JibFlowA,JibFlowB,JibFF,JibPID,JibError,JibU,WinchPa,WinchPb,WinchDistance,JoystickExtrude,JoystickJib,JoystickMain,JoystickRotation,JoystickWinch
10.63,0.000646998003759084,22.7571899514185,0.205775750109684,143.202107820188,0.729889803133702,0.729889803133702,0,0,0,0,0,0,0,1.72224152161782e-07,75.5320073034105,61.5058334669589,103.026414216873,28.6133652593251,0.346408012041606,0.346408012041606,0,0.00136986585223298,1.45245166800029,0.806917593333495,0,0,3.43344564263104e-06,0,0,0,2.37125527703504,-0.0221626636429234,0.0220931438647443,-0.0195493363514765,-0.0220948410630537,-0.0205543444409841
10.64,0.000622318401918334,22.7554314378988,0.205374249142046,143.201503600653,0.729889682668256,0.729889682668256,0,0,0,0,0,0,0,1.72224152161782e-07,75.53103698081,61.4946290369704,103.023939137987,28.6129263095359,0.346440472363288,0.346440472363288,0,0.00135666866860618,1.4384588588939,0.799143810496614,0,0,3.43344564263104e-06,0,0,0,2.37125527701156,-0.0224719101123595,0.0223005912249767,-0.0198580100833419,-0.0223032829598749,-0.0206581542613931
10.65,0.000597374957140979,22.7535849375222,0.205065111745567,143.201208051026,0.729889563879685,0.729889563879685,0,0,0,0,0,0,0,1.72224152161782e-07,75.5300895667391,61.4833847205705,103.021276106565,28.6125794053369,0.346469068014083,0.346469068014083,0,0.0013505773530369,1.43200031301184,0.795555729451024,0,0,3.43344564263104e-06,0,0,0,2.37125527698756,-0.0225749922688383,0.0223005912249767,-0.0198580100833419,-0.0221990620114643,-0.0207619640818021
10.66,0.000572289586665589,22.7512800150984,0.204841351135082,143.200761174318,0.729889584592224,0.729889584592224,0,0,0,0,0,0,0,1.72224152161782e-07,75.5285884510587,61.4722930314496,103.018548722654,28.6122695443969,0.346489762425729,0.346489762425729,0,0.00134786525807584,1.42912471256999,0.793958173649995,0,0,3.43344564263104e-06,0,0,0,2.37125527696317,-0.0230904030512318,0.0229229333056737,-0.0202695750591625,-0.0228243877019281,-0.0213848230042562
10.67,0.000547173934750548,22.7484701186093,0.204648071402287,143.199889023908,0.72988959482408,0.72988959482408,0,0,0,0,0,0,0,1.72224152161782e-07,75.5267815321584,61.4611432312462,103.015677085947,28.6124283945068,0.346498908902806,0.346498908902806,0,0.00134368387919892,1.42469124872795,0.791495138182193,0,0,3.43344564263104e-06,0,0,0,2.37125527693853,-0.0235027316771467,0.0236489990664869,-0.0208869225228933,-0.0236581552892131,-0.0218000622858922
10.68,0.000522129844753157,22.7456449479811,0.204483327125554,143.199162953616,0.729889595466149,0.729889595466149,0,0,0,0,0,0,0,1.72224152161782e-07,75.5252332383095,61.449791729628,103.012348000888,28.6133028373759,0.346493546456337,0.346493546456337,0,0.00133245238750135,1.41278263824344,0.784879243468578,0,0,3.43344564263104e-06,0,0,0,2.37125527691375,-0.0224719101123595,0.0224043149050928,-0.0197551188393868,-0.0223032829598749,-0.0206581542613931
10.69,0.000545442726423541,22.7425278563736,0.204345233095401,143.198524656617,0.729889724872303,0.729889724872303,0,0,0,0,0,0,0,1.72224152161782e-07,75.5236375437237,61.4384458419381,103.008759836664,28.6147294491478,0.34647245684375,0.34647245684375,0,0.0013086327433669,1.38752696682287,0.770848314901596,0,0,3.43344564263104e-06,0,0,0,2.37125527688894,-0.0221626636429234,0.0220931438647443,-0.0195493363514765,-0.0221990620114643,-0.0205543444409841
10.7,0.000612723656906609,22.7393016676816,0.204231966406691,143.197631503187,0.729890108594273,0.729890108594273,0,0,0,0,0,0,0,1.72224152161782e-07,75.5218603811739,61.427342632699,103.005190744439,28.6166053404507,0.346437594922967,0.346437594922967,0,0.00126800044736797,1.34444505044243,0.746913916912458,0,0,3.43344564263104e-06,0,0,0,2.37125527686421,-0.022678074425317,0.0223005912249767,-0.0198580100833419,-0.0221990620114643,-0.0207619640818021
10.71,0.000671607225387202,22.7361815840928,0.204141768118953,143.196606051099,0.729890585014996,0.729890585014996,0,0,0,0,0,0,0,1.72224152161782e-07,75.5199730843334,61.4163597930894,103.001990470021,28.6185940262444,0.346393640940547,0.346393640940547,0,0.00120862044021663,1.28148516988753,0.71193620549307,0,0,3.43344564263104e-06,0,0,0,2.37125527683965,-0.0230904030512318,0.0227154859454413,-0.0201666838152073,-0.0225117248566962,-0.0213848230042562
10.72,0.000770800037252232,22.7332668807495,0.204072944516653,143.195415911525,0.729891006512364,0.729891006512364,0,0,0,0,0,0,0,1.72224152161782e-07,75.5179446973284,61.4056745645542,102.999187068199,28.6204366683655,0.34634600144204,0.34634600144204,0,0.00113093803906139,1.19911948937342,0.666177494096346,0,0,3.43344564263104e-06,0,0,0,2.37125527681533,-0.0236058138336254,0.0232341043460222,-0.020681140034983,-0.0232412714955706,-0.0218000622858922
