time,MainPaCyl,MainPbDCV,Ps,MainPaDCV,MainXRef,MainPistonPosition,MainXDotRef,MainPistonVelocity,MainFlowA,MainFlowB,MainFF,MainPID,MainU,MainError,JibPaCyl,JibPaDCV,JibPbCyl,JibPbDCV,JibXRef,JibPistonPosition,JibXDotRef,JibVelocity,JibFlowA,JibFlowB,JibFF,JibPID,JibError,JibU,WinchPa,WinchPb,WinchDistance,JoystickExtrude,JoystickJib,JoystickMain,JoystickRotation,JoystickWinch
21.04,25.1377089614483,9.55882381759787,133.358079721082,26.9270898716868,0.7,0.699930819997927,0,0.0116120160507904,1.40084061383155e-05,8.53637249053602e-06,0,0,0.2,-0.00130422998765667,72.694691769128,78.2506282973848,113.272491891409,9.27396379814349,0.699899999999993,0.709066159524736,0.02,0.0214915204900734,2.27871909740551e-05,1.26595505411417e-05,0.336915040359204,0,-0.000113048759062262,0.373915040359204,0,0,1.67141195982982,0,0,0,0,0
21.05,24.6616691089881,9.55191591082464,133.364543941032,26.5196721276332,0.7,0.700068909803033,0,0.0121102054621787,1.46094076851623e-05,8.90260780814578e-06,0,0,0.2,-0.00130422998765667,72.6451251923116,78.2342072213378,113.490110129197,9.2966850889733,0.700099999999993,0.70905854397667,0.02,0.0186329330076944,1.97562663399837e-05,1.09757035222132e-05,0.336845104265751,0,-0.000113048759062262,0.373845104265751,0,0,1.67141195982981,0,0,0,0,0
21.06,24.2034243205793,9.5231925634406,133.354261224135,26.1141883289334,0.7,0.700206567531825,0,0.0125885109677029,1.51864218530956e-05,9.25422581673014e-06,0,0,0.2,-0.00130422998765667,72.5986544983727,78.219813254188,113.700820583685,9.30182612421966,0.700299999999993,0.709358984298183,0.02,0.019153815835395,2.03085519018825e-05,1.12825288343791e-05,0.336832545145379,0,-0.000113048759062262,0.373832545145379,0,0,1.67141195982981,0,0,0,0,0
21.07,23.7731187536742,9.49314337612116,133.353446696742,25.7137824386408,0.7,0.700349733416452,0,0.013069367813145,1.57665138849943e-05,9.60771939866842e-06,0,0,0.2,-0.00130422998765667,72.5531811777786,78.2028424114903,113.909892680277,9.28315855589418,0.700499999999993,0.709679641456556,0.02,0.0213999039118278,2.26900510594624e-05,1.26055839219236e-05,0.336783204150043,0,-0.000113048759062262,0.373783204150043,0,0,1.67141161236922,0,0,0,0,0
21.08,23.3575205006315,9.45767028701719,133.358842515435,25.3133295799503,0.7,0.700483850716804,0,0.0133349590256273,1.60869155753594e-05,9.80296417873461e-06,0,0,0.2,-0.00130422998765667,72.5209677562222,78.1892912181193,114.102750249328,9.27215331079096,0.700699999999993,0.709721592999301,0.02,0.0197040914533204,2.08920022724518e-05,1.16066679291399e-05,0.336725368049879,0,-0.000113048759062262,0.373725368049879,0,0,1.67141116588641,0,0,0,0,0
21.09,22.9599334118921,9.40246841261573,133.369947984247,24.9182014213606,0.7,0.70062022789589,0,0.0134994020969117,1.62852950229168e-05,9.92385165458991e-06,0,0,0.2,-0.00130422998765667,72.4862902699257,78.1564892544795,114.264057360233,9.26434054782299,0.700899999999993,0.710027877723729,0.02,0.0206619236099357,2.19075797549275e-05,1.21708776416264e-05,0.336591454261623,0,-0.000113048759062262,0.373591454261623,0,0,1.67141074544232,0,0,0,0,0
21.1,22.5828149535113,9.33955832983018,133.408526083616,24.5394676065686,0.7,0.700763500746824,0,0.0137012265566625,1.65287703151028e-05,1.00722194107658e-05,0,0,0.2,-0.00130422998765667,72.4445032163583,78.1165046004192,114.386256619158,9.26296874558009,0.701099999999993,0.710277916456815,0.02,0.0217625003334803,2.30745075203499e-05,1.28191708446388e-05,0.336352242973927,0,-0.000113048759062262,0.373352242973927,0,0,1.67141040214103,0,0,0,0,0
21.11,22.2145214329588,9.26210255483845,133.455105639118,24.1603884656871,0.7,0.700909198480999,0,0.0139258917023426,1.67997999616384e-05,1.02373781016234e-05,0,0,0.2,-0.00130422998765667,72.4194492261639,78.098658159519,114.493090309246,9.25321483557667,0.701299999999993,0.710389080721346,0.02,0.0205855418436443,2.18265931213283e-05,1.21258850674046e-05,0.336156456050249,0,-0.000113048759062262,0.373156456050249,0,0,1.67141014648044,0,0,0,0,0
21.12,21.8752262333916,9.1750750540148,133.497941220226,23.8117590574485,0.7,0.701065848231281,0,0.0142965745681209,1.72469812357277e-05,1.05098791905215e-05,0,0,0.2,-0.00130422998765667,72.4190333903294,78.0895522145612,114.606963172376,9.22031715929334,0.701499999999993,0.710777948045053,0.02,0.0229242159075653,2.43062600460233e-05,1.35034778033463e-05,0.335998857412622,0,-0.000113048759062262,0.372998857412622,0,0,1.67140996940582,0,0,0,0,0
21.13,21.5769256023882,9.08788365031712,133.522904574846,23.5005032511922,0.7,0.701213745319274,0,0.0145371072051717,1.75371529728824e-05,1.06867025928502e-05,0,0,0.2,-0.00130422998765667,72.4200200874953,78.085724081666,114.72331573766,9.18806580243209,0.701699999999993,0.710922282653016,0.02,0.0226300113348401,2.39943186090633e-05,1.33301770050351e-05,0.335911595008651,0,-0.000113048759062262,0.372911595008651,0,0,1.67140985465085,0,0,0,0,0
