time,MainPaDCV,MainPaCyl,MainPbDCV,Ps,MainXRef,MainPistonPosition,MainXDotRef,MainPistonVelocity,MainFlowA,MainFlowB,MainFF,MainPID,MainU,MainError,JibPaCyl,JibPaDCV,JibPbCyl,JibPbDCV,JibXRef,JibPistonPosition,JibXDotRef,JibVelocity,JibFlowA,JibFlowB,JibFF,JibPID,JibError,JibU,WinchPa,WinchPb,WinchDistance,JoystickExtrude,JoystickJib,JoystickMain,JoystickRotation,JoystickWinch
18.39,0.00206300479895287,56.8612692279386,0.205458609476559,142.86523895245,0.339309162944054,0.339309162944054,0,0,0,0,0,0,0,0,52.1401602174037,56.0638330936545,62.7084094644015,56.2250327430764,0.824746593532905,0.824746593532905,0,0,0,0,0,0,0,0,0,0,2.37104228609539,-0.0228842387382744,0.022508038585209,-0.0207840312789382,-0.0224075039082856,-0.0209695837226202
18.4,0.00209531480602639,56.8603671872032,0.205185652262104,142.865119446988,0.339309315239071,0.339309315239071,0,0,0,0,0,0,0,0,52.1393763458619,56.0643216543796,62.7089551747314,56.2252033394278,0.824746317809397,0.824746317809397,0,0,0,0,0,0,0,0,0,0,2.37104228609539,-0.0235027316771467,0.023130380665906,-0.0210927050108036,-0.0229286086503387,-0.0215924426450742
18.41,0.00211648185022425,56.8591183525884,0.20484980237708,142.865099552434,0.339309421449474,0.339309421449474,0,0,0,0,0,0,0,0,52.1387041822736,56.064928293814,62.7089723529839,56.2254634474053,0.824748866579547,0.824748866579547,0,0,0,0,0,0,0,0,0,0,2.37104228609539,-0.0227811565817957,0.0224043149050928,-0.0203724663031176,-0.0221990620114643,-0.0209695837226202
18.42,0.00212741250499823,56.8576548553849,0.204554359996087,142.865074110339,0.339309210242369,0.339309210242369,0,0,0,0,0,0,0,0,52.1382328399241,56.0660738609299,62.7087970528557,56.2257558934517,0.824749869760654,0.824749869760654,0,0,0,0,0,0,0,0,0,0,2.37104228609539,-0.0225749922688383,0.0221968675448605,-0.0201666838152073,-0.021990620114643,-0.0207619640818021
18.43,0.00217716609792158,56.8558569689676,0.20429690096269,142.865429257273,0.339308710656546,0.339308710656546,0,0,0,0,0,0,0,0,52.1379945279918,56.0675613666621,62.7084952624807,56.2260766495512,0.824748354449026,0.824748354449026,0,0,0,0,0,0,0,0,0,0,2.37104228609539,-0.0232965673641893,0.0230266569857899,-0.0210927050108036,-0.0226159458051068,-0.0213848230042562
18.44,0.00221390359582192,56.8538096970488,0.204075066573075,142.866418930314,0.339307950288947,0.339307950288947,0,0,0,0,0,0,0,0,52.1379694807571,56.0687762399268,62.7079830271098,56.2264701267431,0.82474897553711,0.82474897553711,0,0,0,0,0,0,0,0,0,0,2.37104228609539,-0.0225749922688383,0.0221968675448605,-0.0202695750591625,-0.0217821782178218,-0.0205543444409841
18.45,0.00223863654460086,56.8514468959488,0.203886567071867,142.867982839884,0.339307230322405,0.339307230322405,0,0,0,0,0,0,0,0,52.1381388469009,56.0697379100794,62.7071846828199,56.2272174672063,0.824751698777574,0.824751698777574,0,0,0,0,0,0,0,0,0,0,2.37104228609539,-0.0231934852077105,0.0229229333056737,-0.0209898137668484,-0.0226159458051068,-0.0214886328246652
18.46,0.00225233399861978,56.8485167734261,0.203729184565131,142.86982282211,0.33930655000929,0.33930655000929,0,0,0,0,0,0,0,0,52.1383401039793,56.0707060441264,62.7064179617075,56.2280433126048,0.824751901504289,0.824751901504289,0,0,0,0,0,0,0,0,0,0,2.37104228609539,-0.023399649520668,0.0230266569857899,-0.0209898137668484,-0.0229286086503387,-0.0215924426450742
18.47,0.00225592247072536,56.8454186582833,0.203600775390821,142.871762503168,0.339305633503296,0.339305633503296,0,0,0,0,0,0,0,0,52.1387142024029,56.0716762456613,62.7053939233137,56.2286000765777,0.824749490803666,0.824749490803666,0,0,0,0,0,0,0,0,0,0,2.37104228609539,-0.0230904030512318,0.022508038585209,-0.0207840312789382,-0.0225117248566962,-0.0210733935430292
18.48,0.00225028605466287,56.8428062164998,0.203499271985554,142.873592594905,0.339304505410192,0.339304505410192,0,0,0,0,0,0,0,0,52.1390515354191,56.0724035362773,62.7044768252808,56.2288130852574,0.824749607658981,0.824749607658981,0,0,0,0,0,0,0,0,0,0,2.37104228609539,-0.0231934852077105,0.0228192096255575,-0.0210927050108036,-0.0226159458051068,-0.0212810131838472
