time,MainPaCyl,Name_2,JibPaCyl,Name_4,JibPbCyl,Name_6,WinchPa,WinchPb,WinchDistance,Name_8
31.08,42.5631662718263,31080,64.6102435053648,31080,84.6145968223298,31080,0,0,3.61893501025081,31080
31.085,42.5537974720249,31085,64.6177804377761,31085,84.586737039019,31085,0,0,3.61893501025081,31085
31.09,42.546041163582,31090,64.6052316055232,31090,84.570378703656,31090,0,0,3.61893501025081,31090
31.095,42.5497388598805,31095,64.5857816086455,31095,84.5768990015203,31095,0,0,3.61893501025081,31095
31.1,42.5521931594569,31100,64.5606055986868,31100,84.5982128033652,31100,0,0,3.61893501025081,31100
31.105,42.5499031004364,31105,64.5444601800484,31105,84.6074740679261,31105,0,0,3.61893501025081,31105
31.11,42.5325336701338,31110,64.5424449784061,31110,84.6175973265064,31110,0,0,3.61893501025081,31110
31.115,42.5112244067443,31115,64.5393528105512,31115,84.6131759938933,31115,0,0,3.61893501025081,31115
31.12,42.485785852382,31120,64.5343621213878,31120,84.6087476576028,31120,0,0,3.61893501025081,31120
31.125,42.4644044089727,31125,64.5255006654099,31125,84.606914043039,31125,0,0,3.61893501025081,31125
31.13,42.4557767971189,31130,64.5086902672721,31130,84.6007925483265,31130,0,0,3.61893501025081,31130
31.135,42.4445913254977,31135,64.508154907672,31135,84.6032668383675,31135,0,0,3.61893501025081,31135
31.14,42.447368192863,31140,64.5053513839332,31140,84.6110530392995,31140,0,0,3.61893501025081,31140
31.145,42.4463394238556,31145,64.5000787715145,31145,84.6142478239164,31145,0,0,3.61893501025081,31145
31.15,42.4437924615125,31150,64.500259159248,31150,84.5996679133241,31150,0,0,3.61893501025081,31150
31.155,42.4333483257368,31155,64.495191794491,31155,84.5604606365696,31155,0,0,3.61893501025081,31155
31.16,42.4134261602284,31160,64.5057573155665,31160,84.5012613095982,31160,0,0,3.61893501025081,31160
31.165,42.388621228211,31165,64.5272882065597,31165,84.4424870287515,31165,0,0,3.61893501025081,31165
31.17,42.3636294898466,31170,64.5445753371098,31170,84.3911720669595,31170,0,0,3.61893501025081,31170
31.175,42.3519894598102,31175,64.5477593685791,31175,84.3606924710053,31175,0,0,3.61893501025081,31175
31.18,42.3480571822223,31180,64.5346932033599,31180,84.3575080011999,31180,0,0,3.61893501025081,31180
31.185,42.353858081078,31185,64.5145924187217,31185,84.3668619708239,31185,0,0,3.61893501025081,31185
31.19,42.3744846156932,31190,64.4926209523499,31190,84.3821928207372,31190,0,0,3.61893501025081,31190
31.195,42.3850863996884,31195,64.4694426923426,31195,84.388234864276,31195,0,0,3.61893501025081,31195
31.2,42.3819850818839,31200,64.4474452510802,31200,84.3682664827299,31200,0,0,3.61893501025081,31200
31.205,42.3580726675653,31205,64.4236849428052,31205,84.3399419168851,31205,0,0,3.61893501025081,31205
